paradigm,subject,fold,permute_k,split,calib_size,seed,n_half_a,n_half_b,baseline_a,baseline_b,adapted_b,delta_b
mi,108,version_27,0,stratified,200,46,17,17,0.6818181818181818,0.6857142857142857,0.7571428571428571,0.0714285714285714
mi,108,version_27,2,stratified,10,42,112,112,0.6154364678126053,0.7391304347826086,0.7317155375800471,-0.007414897202561499
mi,108,version_27,2,stratified,10,43,112,112,0.6407145264577014,0.7323896191439163,0.7762049207954163,0.04381530165149994
mi,108,version_27,2,stratified,10,44,112,112,0.6349848331648129,0.7239635995955511,0.7377822716548702,0.013818672059319081
mi,108,version_27,2,stratified,10,45,112,112,0.6754297269969667,0.7081226828446242,0.7340748230535894,0.02595214020896519
mi,108,version_27,2,stratified,10,46,112,112,0.6798112571621167,0.7165487023929895,0.46410515672396363,-0.2524435456690259
mi,108,version_27,2,stratified,50,42,92,92,0.652281746031746,0.7263157894736842,0.7654135338345865,0.0390977443609023
mi,108,version_27,2,stratified,50,43,92,92,0.6979166666666667,0.6832080200501254,0.7263157894736842,0.04310776942355887
mi,108,version_27,2,stratified,50,44,92,92,0.7321428571428571,0.6285714285714287,0.6691729323308271,0.040601503759398416
mi,108,version_27,2,stratified,50,45,92,92,0.6974206349206349,0.6892230576441103,0.7669172932330827,0.07769423558897237
mi,108,version_27,2,stratified,50,46,92,92,0.6121031746031746,0.7423558897243108,0.8210526315789475,0.07869674185463671
mi,108,version_27,2,stratified,100,42,67,67,0.7026266416510318,0.727954971857411,0.7861163227016886,0.05816135084427765
mi,108,version_27,2,stratified,100,43,67,67,0.7157598499061913,0.7279549718574109,0.7317073170731707,0.0037523452157598447
mi,108,version_27,2,stratified,100,44,67,67,0.6529080675422139,0.6575984990619137,0.7476547842401501,0.09005628517823638
mi,108,version_27,2,stratified,100,45,67,67,0.7307692307692307,0.6782363977485929,0.7504690431519699,0.07223264540337704
mi,108,version_27,2,stratified,100,46,67,67,0.6904315196998123,0.7420262664165103,0.8433395872420263,0.10131332082551603
mi,108,version_27,2,stratified,200,42,17,17,0.6428571428571428,0.8333333333333334,0.7878787878787878,-0.045454545454545525
mi,108,version_27,2,stratified,200,43,17,17,0.6714285714285714,0.6515151515151515,0.8333333333333333,0.18181818181818177
mi,108,version_27,2,stratified,200,44,17,17,0.8857142857142857,0.5757575757575757,0.7424242424242424,0.16666666666666674
mi,108,version_27,2,stratified,200,45,17,17,0.7272727272727273,0.7571428571428571,0.7285714285714285,-0.02857142857142858
mi,108,version_27,2,stratified,200,46,17,17,0.6666666666666667,0.6,0.8142857142857143,0.2142857142857143
mi,108,version_27,4,stratified,10,42,112,112,0.6117290192113245,0.728345129760701,0.7435119649477586,0.015166835187057637
mi,108,version_27,4,stratified,10,43,112,112,0.6299292214357937,0.7384563532187395,0.6757667677789012,-0.06268958543983827
mi,108,version_27,4,stratified,10,44,112,112,0.6552072800808898,0.6949780923491742,0.6467812605325244,-0.0481968318166498
mi,108,version_27,4,stratified,10,45,112,112,0.6599258510279744,0.6970003370407819,0.705763397371082,0.008763060330300054
mi,108,version_27,4,stratified,10,46,112,112,0.673407482305359,0.7077856420626896,0.4765756656555443,-0.23120997640714525
mi,108,version_27,4,stratified,50,42,92,92,0.6780753968253969,0.7243107769423559,0.7263157894736842,0.002005012531328343
mi,108,version_27,4,stratified,50,43,92,92,0.6741071428571429,0.6997493734335839,0.7298245614035087,0.03007518796992481
mi,108,version_27,4,stratified,50,44,92,92,0.7366071428571429,0.6235588972431079,0.6791979949874686,0.05563909774436071
mi,108,version_27,4,stratified,50,45,92,92,0.6631944444444444,0.7077694235588973,0.7072681704260653,-0.0005012531328320025
mi,108,version_27,4,stratified,50,46,92,92,0.6279761904761905,0.7273182957393484,0.7714285714285714,0.04411027568922299
mi,108,version_27,4,stratified,100,42,67,67,0.7026266416510318,0.7138836772983115,0.7392120075046904,0.025328330206378924
mi,108,version_27,4,stratified,100,43,67,67,0.7279549718574109,0.6885553470919324,0.8264540337711069,0.1378986866791745
mi,108,version_27,4,stratified,100,44,67,67,0.6341463414634146,0.701688555347092,0.6857410881801126,-0.015947467166979368
mi,108,version_27,4,stratified,100,45,67,67,0.6763602251407129,0.7213883677298312,0.6857410881801126,-0.03564727954971858
mi,108,version_27,4,stratified,100,46,67,67,0.6613508442776735,0.6894934333958724,0.7654784240150093,0.07598499061913688
mi,108,version_27,4,stratified,200,42,17,17,0.7142857142857142,0.8181818181818181,0.696969696969697,-0.1212121212121211
mi,108,version_27,4,stratified,200,43,17,17,0.6142857142857142,0.5606060606060607,0.8030303030303031,0.24242424242424243
mi,108,version_27,4,stratified,200,44,17,17,0.9714285714285715,0.5909090909090909,0.5757575757575757,-0.015151515151515249
mi,108,version_27,4,stratified,200,45,17,17,0.7575757575757576,0.8,0.7142857142857143,-0.08571428571428574
mi,108,version_27,4,stratified,200,46,17,17,0.6666666666666666,0.5285714285714286,0.6857142857142857,0.15714285714285714
mi,108,version_27,8,stratified,10,42,112,112,0.6619480957195821,0.7509268621503202,0.7337377822716549,-0.01718907987866536
mi,108,version_27,8,stratified,10,43,112,112,0.6720593191776205,0.7475564543309741,0.7128412537917088,-0.034715200539265245
mi,108,version_27,8,stratified,10,44,112,112,0.6744186046511628,0.7465453319851703,0.7074486012807549,-0.03909673070441533
mi,108,version_27,8,stratified,10,45,112,112,0.7199191102123357,0.7216043141220088,0.6788001348163129,-0.04280417930569591
mi,108,version_27,8,stratified,10,46,112,112,0.6821705426356589,0.7590158409167509,0.49814627569935965,-0.26086956521739124
mi,108,version_27,8,stratified,50,42,92,92,0.6631944444444444,0.7924812030075188,0.7593984962406015,-0.03308270676691727
mi,108,version_27,8,stratified,50,43,92,92,0.7063492063492064,0.68671679197995,0.6611528822055137,-0.025563909774436233
mi,108,version_27,8,stratified,50,44,92,92,0.7276785714285715,0.6992481203007519,0.6877192982456141,-0.011528822055137833
mi,108,version_27,8,stratified,50,45,92,92,0.7192460317460317,0.7197994987468672,0.6897243107769424,-0.03007518796992481
mi,108,version_27,8,stratified,50,46,92,92,0.6433531746031746,0.7598997493734336,0.7909774436090226,0.031077694235588926
mi,108,version_27,8,stratified,100,42,67,67,0.7195121951219512,0.7748592870544091,0.6932457786116323,-0.08161350844277682
mi,108,version_27,8,stratified,100,43,67,67,0.7157598499061913,0.7504690431519699,0.7551594746716699,0.004690431519699945
mi,108,version_27,8,stratified,100,44,67,67,0.7185741088180113,0.6726078799249531,0.7429643527204502,0.07035647279549717
mi,108,version_27,8,stratified,100,45,67,67,0.7701688555347093,0.7166979362101313,0.6707317073170731,-0.045966228893058236
mi,108,version_27,8,stratified,100,46,67,67,0.7213883677298312,0.6885553470919324,0.7448405253283302,0.05628517823639778
mi,108,version_27,8,stratified,200,42,17,17,0.7,0.8181818181818182,0.7727272727272727,-0.045454545454545525
mi,108,version_27,8,stratified,200,43,17,17,0.6428571428571428,0.6060606060606061,0.803030303030303,0.1969696969696969
mi,108,version_27,8,stratified,200,44,17,17,0.8142857142857143,0.5454545454545454,0.5606060606060606,0.015151515151515138
mi,108,version_27,8,stratified,200,45,17,17,0.7424242424242424,0.7714285714285714,0.7142857142857142,-0.05714285714285716
mi,108,version_27,8,stratified,200,46,17,17,0.5757575757575758,0.6285714285714286,0.7285714285714285,0.09999999999999998
mi,108,version_27,17,stratified,10,42,112,112,0.5770138186720593,0.44118638355240986,0.5921806538591169,0.15099427030670703
mi,108,version_27,17,stratified,10,43,112,112,0.553758004718571,0.46309403437815977,0.6275699359622514,0.16447590158409164
mi,108,version_27,17,stratified,10,44,112,112,0.5143242332322211,0.5035389282103134,0.6521739130434783,0.14863498483316484
mi,108,version_27,17,stratified,10,45,112,112,0.5008426019548365,0.5298281092012133,0.6498146275699359,0.11998651836872265
mi,108,version_27,17,stratified,10,46,112,112,0.5537580047185708,0.4806201550387597,0.4779238287832828,-0.0026963262554768885
mi,108,version_27,17,stratified,50,42,92,92,0.4513888888888889,0.5258145363408522,0.5578947368421052,0.03208020050125304
mi,108,version_27,17,stratified,50,43,92,92,0.5148809523809524,0.5323308270676692,0.6095238095238096,0.07719298245614037
mi,108,version_27,17,stratified,50,44,92,92,0.5228174603174603,0.47969924812030085,0.6611528822055137,0.18145363408521287
mi,108,version_27,17,stratified,50,45,92,92,0.45486111111111116,0.5729323308270676,0.6576441102756893,0.08471177944862163
mi,108,version_27,17,stratified,50,46,92,92,0.47023809523809523,0.5388471177944862,0.7092731829573935,0.17042606516290726
mi,108,version_27,17,stratified,100,42,67,67,0.5056285178236397,0.40431519699812385,0.6613508442776735,0.2570356472795497
mi,108,version_27,17,stratified,100,43,67,67,0.5393996247654784,0.49812382739212,0.5722326454033771,0.07410881801125713
mi,108,version_27,17,stratified,100,44,67,67,0.48686679174484054,0.5365853658536586,0.74765478424015,0.2110694183864914
mi,108,version_27,17,stratified,100,45,67,67,0.48405253283302063,0.48217636022514065,0.5375234521575984,0.05534709193245779
mi,108,version_27,17,stratified,100,46,67,67,0.49343339587242024,0.5187617260787993,0.6876172607879925,0.16885553470919312
mi,108,version_27,17,stratified,200,42,17,17,0.3857142857142857,0.45454545454545453,0.803030303030303,0.34848484848484845
mi,108,version_27,17,stratified,200,43,17,17,0.5857142857142856,0.36363636363636365,0.8787878787878788,0.5151515151515151
mi,108,version_27,17,stratified,200,44,17,17,0.5285714285714286,0.5151515151515151,0.6666666666666666,0.1515151515151515
mi,108,version_27,17,stratified,200,45,17,17,0.3181818181818182,0.4857142857142857,0.6142857142857142,0.1285714285714285
mi,108,version_27,17,stratified,200,46,17,17,0.5303030303030303,0.6142857142857143,0.5142857142857142,-0.10000000000000009
mi,108,version_28,0,stratified,10,42,112,112,0.6184698348500168,0.7438490057296933,0.7384563532187395,-0.005392652510953777
mi,108,version_28,0,stratified,10,43,112,112,0.6332996292551398,0.7421638018200203,0.6811594202898551,-0.061004381530165186
mi,108,version_28,0,stratified,10,44,112,112,0.6622851365015167,0.691607684529828,0.6285810583080553,-0.06302662622177269
mi,108,version_28,0,stratified,10,45,112,112,0.6525109538254128,0.717896865520728,0.7098078867542973,-0.008088978766430666
mi,108,version_28,0,stratified,10,46,112,112,0.6643073811931244,0.7418267610380855,0.4057971014492754,-0.33602965958881015
mi,108,version_28,0,stratified,50,42,92,92,0.6701388888888888,0.72531328320802,0.6877192982456141,-0.03759398496240596
mi,108,version_28,0,stratified,50,43,92,92,0.6731150793650794,0.7082706766917293,0.581453634085213,-0.12681704260651627
mi,108,version_28,0,stratified,50,44,92,92,0.6949404761904762,0.6601503759398496,0.6731829573934838,0.013032581453634173
mi,108,version_28,0,stratified,50,45,92,92,0.6944444444444444,0.6842105263157895,0.7137844611528823,0.029573934837092808
mi,108,version_28,0,stratified,50,46,92,92,0.6785714285714286,0.7308270676691729,0.7714285714285715,0.04060150375939853
mi,108,version_28,0,stratified,100,42,67,67,0.7148217636022515,0.7279549718574109,0.6979362101313321,-0.030018761726078758
mi,108,version_28,0,stratified,100,43,67,67,0.7101313320825515,0.698874296435272,0.6669793621013134,-0.031894934333958624
mi,108,version_28,0,stratified,100,44,67,67,0.700750469043152,0.6697936210131332,0.6697936210131332,0.0
mi,108,version_28,0,stratified,100,45,67,67,0.725140712945591,0.6378986866791745,0.7082551594746717,0.07035647279549717
mi,108,version_28,0,stratified,100,46,67,67,0.7138836772983115,0.723264540337711,0.7654784240150094,0.04221388367729839
mi,108,version_28,0,stratified,200,42,17,17,0.8428571428571429,0.7272727272727273,0.8484848484848484,0.1212121212121211
mi,108,version_28,0,stratified,200,43,17,17,0.6285714285714286,0.6666666666666666,0.7575757575757575,0.09090909090909083
mi,108,version_28,0,stratified,200,44,17,17,0.8714285714285714,0.6363636363636364,0.696969696969697,0.06060606060606066
mi,108,version_28,0,stratified,200,45,17,17,0.696969696969697,0.6142857142857143,0.6714285714285714,0.05714285714285705
mi,108,version_28,0,stratified,200,46,17,17,0.7878787878787878,0.7142857142857143,0.6714285714285714,-0.04285714285714293
mi,108,version_28,2,stratified,10,42,112,112,0.6363329962925515,0.6868891135827435,0.6990225817323896,0.01213346814964611
mi,108,version_28,2,stratified,10,43,112,112,0.6295921806538591,0.7249747219413548,0.6134142231209976,-0.11156049882035723
mi,108,version_28,2,stratified,10,44,112,112,0.6545331985170205,0.6855409504550051,0.6592517694641051,-0.02628918099089994
mi,108,version_28,2,stratified,10,45,112,112,0.6629592180653859,0.7000337040781934,0.7155375800471857,0.015503875968992276
mi,108,version_28,2,stratified,10,46,112,112,0.6454330974047859,0.7202561509942702,0.5803842264914054,-0.1398719245028648
mi,108,version_28,2,stratified,50,42,92,92,0.632936507936508,0.6822055137844611,0.6531328320802005,-0.029072681704260694
mi,108,version_28,2,stratified,50,43,92,92,0.6755952380952381,0.6857142857142857,0.6085213032581454,-0.07719298245614037
mi,108,version_28,2,stratified,50,44,92,92,0.6731150793650794,0.6416040100250626,0.637092731829574,-0.004511278195488577
mi,108,version_28,2,stratified,50,45,92,92,0.6994047619047619,0.6441102756892231,0.7077694235588972,0.06365914786967408
mi,108,version_28,2,stratified,50,46,92,92,0.6388888888888888,0.7182957393483709,0.7639097744360902,0.04561403508771933
mi,108,version_28,2,stratified,100,42,67,67,0.675422138836773,0.650093808630394,0.6013133208255159,-0.04878048780487809
mi,108,version_28,2,stratified,100,43,67,67,0.6772983114446529,0.6998123827392121,0.6688555347091932,-0.030956848030018858
mi,108,version_28,2,stratified,100,44,67,67,0.6454033771106943,0.6341463414634146,0.6669793621013134,0.032833020637898724
mi,108,version_28,2,stratified,100,45,67,67,0.7091932457786116,0.600375234521576,0.6791744840525329,0.07879924953095685
mi,108,version_28,2,stratified,100,46,67,67,0.6932457786116323,0.727016885553471,0.7476547842401501,0.02063789868667909
mi,108,version_28,2,stratified,200,42,17,17,0.7142857142857142,0.6363636363636364,0.7575757575757576,0.12121212121212122
mi,108,version_28,2,stratified,200,43,17,17,0.6714285714285715,0.5606060606060607,0.6969696969696969,0.13636363636363624
mi,108,version_28,2,stratified,200,44,17,17,0.8714285714285714,0.6363636363636364,0.6363636363636364,0.0
mi,108,version_28,2,stratified,200,45,17,17,0.6060606060606061,0.6428571428571428,0.6571428571428571,0.014285714285714346
mi,108,version_28,2,stratified,200,46,17,17,0.8787878787878788,0.7,0.6571428571428571,-0.042857142857142816
mi,108,version_28,4,stratified,10,42,112,112,0.6285810583080553,0.6649814627569935,0.6568924839905629,-0.008088978766430666
mi,108,version_28,4,stratified,10,43,112,112,0.6245365689248399,0.7104819683181665,0.4937647455342097,-0.21671722278395678
mi,108,version_28,4,stratified,10,44,112,112,0.6595888102460397,0.6531850353892821,0.5962251432423322,-0.05695989214694985
mi,108,version_28,4,stratified,10,45,112,112,0.6454330974047859,0.6555443208628244,0.6397034041118975,-0.015840916750926914
mi,108,version_28,4,stratified,10,46,112,112,0.5992585102797439,0.7185709470845971,0.5726322885069093,-0.14593865857768784
mi,108,version_28,4,stratified,50,42,92,92,0.6091269841269842,0.6796992481203007,0.6511278195488722,-0.02857142857142847
mi,108,version_28,4,stratified,50,43,92,92,0.6622023809523809,0.6646616541353383,0.5167919799498747,-0.1478696741854636
mi,108,version_28,4,stratified,50,44,92,92,0.6626984126984127,0.6751879699248121,0.6325814536340852,-0.04260651629072687
mi,108,version_28,4,stratified,50,45,92,92,0.6979166666666667,0.5874686716791979,0.643107769423559,0.055639097744361043
mi,108,version_28,4,stratified,50,46,92,92,0.6726190476190477,0.6571428571428571,0.7172932330827069,0.06015037593984973
mi,108,version_28,4,stratified,100,42,67,67,0.6332082551594747,0.6388367729831145,0.6735459662288931,0.03470919324577859
mi,108,version_28,4,stratified,100,43,67,67,0.6838649155722327,0.6332082551594747,0.7157598499061913,0.0825515947467167
mi,108,version_28,4,stratified,100,44,67,67,0.699812382739212,0.6819887429643527,0.5769230769230769,-0.10506566604127587
mi,108,version_28,4,stratified,100,45,67,67,0.6200750469043151,0.6388367729831145,0.6866791744840526,0.0478424015009381
mi,108,version_28,4,stratified,100,46,67,67,0.6998123827392121,0.651031894934334,0.7120075046904315,0.060975609756097504
mi,108,version_28,4,stratified,200,42,17,17,0.6571428571428571,0.7878787878787878,0.696969696969697,-0.09090909090909083
mi,108,version_28,4,stratified,200,43,17,17,0.4714285714285714,0.48484848484848486,0.696969696969697,0.21212121212121215
mi,108,version_28,4,stratified,200,44,17,17,0.9285714285714286,0.6212121212121212,0.7424242424242424,0.12121212121212122
mi,108,version_28,4,stratified,200,45,17,17,0.4696969696969697,0.7,0.5142857142857142,-0.18571428571428572
mi,108,version_28,4,stratified,200,46,17,17,0.7727272727272727,0.6428571428571428,0.6571428571428571,0.014285714285714346
mi,108,version_28,8,stratified,10,42,112,112,0.6022918773171554,0.6990225817323896,0.7243006403774856,0.025278058645096024
mi,108,version_28,8,stratified,10,43,112,112,0.6076845298281092,0.6905965621840242,0.7202561509942703,0.029659588810246107
mi,108,version_28,8,stratified,10,44,112,112,0.6329625884732053,0.6592517694641051,0.6676777890124705,0.008426019548365415
mi,108,version_28,8,stratified,10,45,112,112,0.6417256488035052,0.6676777890124705,0.6862150320188742,0.018537243006403692
mi,108,version_28,8,stratified,10,46,112,112,0.6228513650151668,0.7064374789349511,0.6107178968655207,-0.09571958206943043
mi,108,version_28,8,stratified,50,42,92,92,0.6294642857142857,0.6802005012531328,0.7503759398496241,0.07017543859649134
mi,108,version_28,8,stratified,50,43,92,92,0.6646825396825397,0.6070175438596491,0.6015037593984962,-0.005513784461152915
mi,108,version_28,8,stratified,50,44,92,92,0.7023809523809523,0.6476190476190475,0.6907268170426065,0.043107769423558984
mi,108,version_28,8,stratified,50,45,92,92,0.6870039682539683,0.6476190476190476,0.7388471177944863,0.09122807017543866
mi,108,version_28,8,stratified,50,46,92,92,0.6294642857142857,0.67468671679198,0.7453634085213033,0.07067669172932334
mi,108,version_28,8,stratified,100,42,67,67,0.7176360225140713,0.6294559099437148,0.725140712945591,0.0956848030018762
mi,108,version_28,8,stratified,100,43,67,67,0.5825515947467167,0.7129455909943715,0.773921200750469,0.060975609756097504
mi,108,version_28,8,stratified,100,44,67,67,0.701688555347092,0.6435272045028143,0.7091932457786116,0.06566604127579734
mi,108,version_28,8,stratified,100,45,67,67,0.7410881801125704,0.5619136960600375,0.6369606003752345,0.075046904315197
mi,108,version_28,8,stratified,100,46,67,67,0.6378986866791745,0.6350844277673545,0.6923076923076923,0.05722326454033777
mi,108,version_28,8,stratified,200,42,17,17,0.6,0.6515151515151516,0.7878787878787878,0.13636363636363624
mi,108,version_28,8,stratified,200,43,17,17,0.4285714285714286,0.5151515151515151,0.6515151515151515,0.13636363636363635
mi,108,version_28,8,stratified,200,44,17,17,0.8857142857142857,0.5303030303030303,0.5606060606060606,0.030303030303030276
mi,108,version_28,8,stratified,200,45,17,17,0.7272727272727272,0.6857142857142857,0.7,0.014285714285714235
mi,108,version_28,8,stratified,200,46,17,17,0.7272727272727272,0.5428571428571428,0.657142857142857,0.11428571428571421
mi,108,version_28,17,stratified,10,42,112,112,0.5760026963262554,0.4122008763060331,0.6093697337377822,0.19716885743174917
mi,108,version_28,17,stratified,10,43,112,112,0.47152005392652513,0.5342096393663632,0.46241995281429055,-0.07178968655207268
mi,108,version_28,17,stratified,10,44,112,112,0.5109538254128749,0.4657903606336367,0.544994944388271,0.0792045837546343
mi,108,version_28,17,stratified,10,45,112,112,0.47556454330974046,0.5200539265251095,0.6939669700033704,0.17391304347826086
mi,108,version_28,17,stratified,10,46,112,112,0.5264577013818672,0.47050893158072127,0.391304347826087,-0.0792045837546343
mi,108,version_28,17,stratified,50,42,92,92,0.48065476190476186,0.475187969924812,0.6340852130325815,0.15889724310776948
mi,108,version_28,17,stratified,50,43,92,92,0.5327380952380951,0.5087719298245614,0.574937343358396,0.06616541353383454
mi,108,version_28,17,stratified,50,44,92,92,0.48511904761904756,0.4711779448621554,0.6275689223057644,0.15639097744360902
mi,108,version_28,17,stratified,50,45,92,92,0.4662698412698413,0.5228070175438597,0.7077694235588973,0.18496240601503755
mi,108,version_28,17,stratified,50,46,92,92,0.5208333333333334,0.47719298245614034,0.712280701754386,0.23508771929824562
mi,108,version_28,17,stratified,100,42,67,67,0.5046904315196998,0.37617260787992496,0.6388367729831145,0.2626641651031895
mi,108,version_28,17,stratified,100,43,67,67,0.5590994371482176,0.5450281425891182,0.6285178236397748,0.08348968105065657
mi,108,version_28,17,stratified,100,44,67,67,0.48311444652908064,0.47748592870544093,0.6951219512195121,0.21763602251407121
mi,108,version_28,17,stratified,100,45,67,67,0.44465290806754215,0.4774859287054409,0.5140712945590994,0.036585365853658514
mi,108,version_28,17,stratified,100,46,67,67,0.5262664165103189,0.49437148217636023,0.6575984990619137,0.16322701688555347
mi,108,version_28,17,stratified,200,42,17,17,0.4714285714285714,0.3787878787878788,0.803030303030303,0.4242424242424242
mi,108,version_28,17,stratified,200,43,17,17,0.8,0.5151515151515151,0.696969696969697,0.18181818181818188
mi,108,version_28,17,stratified,200,44,17,17,0.7,0.4696969696969697,0.6515151515151515,0.18181818181818177
mi,108,version_28,17,stratified,200,45,17,17,0.3939393939393939,0.5428571428571428,0.7142857142857142,0.17142857142857137
mi,108,version_28,17,stratified,200,46,17,17,0.6666666666666667,0.4571428571428571,0.6285714285714286,0.17142857142857149
mi,108,version_29,0,stratified,10,42,112,112,0.6616110549376475,0.7775530839231547,0.6899224806201549,-0.08763060330299977
mi,108,version_29,0,stratified,10,43,112,112,0.6858779912369397,0.7553083923154702,0.7431749241658241,-0.01213346814964611
mi,108,version_29,0,stratified,10,44,112,112,0.7064374789349511,0.7307044152342433,0.6612740141557129,-0.06943040107853049
mi,108,version_29,0,stratified,10,45,112,112,0.694304010785305,0.7377822716548702,0.7482305358948433,0.010448264239973137
mi,108,version_29,0,stratified,10,46,112,112,0.6983485001685203,0.7637344118638355,0.3724300640377486,-0.3913043478260869
mi,108,version_29,0,stratified,50,42,92,92,0.7093253968253969,0.7734335839598998,0.7694235588972431,-0.004010025062656686
mi,108,version_29,0,stratified,50,43,92,92,0.7172619047619048,0.7458646616541353,0.6661654135338346,-0.07969924812030071
mi,108,version_29,0,stratified,50,44,92,92,0.7321428571428572,0.7092731829573934,0.6466165413533835,-0.06265664160400986
mi,108,version_29,0,stratified,50,45,92,92,0.7346230158730158,0.6917293233082706,0.700250626566416,0.008521303258145374
mi,108,version_29,0,stratified,50,46,92,92,0.6651785714285714,0.8135338345864662,0.8140350877192983,0.0005012531328321135
mi,108,version_29,0,stratified,100,42,67,67,0.6941838649155722,0.7964352720450282,0.7664165103189493,-0.03001876172607887
mi,108,version_29,0,stratified,100,43,67,67,0.7514071294559099,0.7420262664165103,0.6876172607879925,-0.054409005628517804
mi,108,version_29,0,stratified,100,44,67,67,0.7317073170731707,0.7073170731707317,0.6913696060037524,-0.015947467166979257
mi,108,version_29,0,stratified,100,45,67,67,0.7673545966228893,0.701688555347092,0.700750469043152,-0.0009380863039399889
mi,108,version_29,0,stratified,100,46,67,67,0.776735459662289,0.7673545966228893,0.7439024390243902,-0.023452157598499057
mi,108,version_29,0,stratified,200,42,17,17,0.7999999999999999,0.8181818181818181,0.8636363636363635,0.045454545454545414
mi,108,version_29,0,stratified,200,43,17,17,0.6142857142857142,0.7424242424242424,0.8181818181818181,0.07575757575757569
mi,108,version_29,0,stratified,200,44,17,17,0.9285714285714286,0.6666666666666666,0.5909090909090908,-0.0757575757575758
mi,108,version_29,0,stratified,200,45,17,17,0.7575757575757576,0.6857142857142857,0.6571428571428571,-0.02857142857142858
mi,108,version_29,0,stratified,200,46,17,17,0.8484848484848484,0.7714285714285714,0.8142857142857143,0.04285714285714293
mi,108,version_29,2,stratified,10,42,112,112,0.6629592180653859,0.7307044152342433,0.7152005392652511,-0.015503875968992276
mi,108,version_29,2,stratified,10,43,112,112,0.6750926862150319,0.7499157398045164,0.6683518705763397,-0.08156386922817671
mi,108,version_29,2,stratified,10,44,112,112,0.6936299292214358,0.7158746208291203,0.6649814627569937,-0.05089315807212669
mi,108,version_29,2,stratified,10,45,112,112,0.6946410515672397,0.7178968655207281,0.759015840916751,0.04111897539602294
mi,108,version_29,2,stratified,10,46,112,112,0.6717222783956859,0.7617121671722278,0.4105156723963599,-0.3511964947758679
mi,108,version_29,2,stratified,50,42,92,92,0.6666666666666667,0.7378446115288221,0.7528822055137845,0.015037593984962405
mi,108,version_29,2,stratified,50,43,92,92,0.6944444444444444,0.743358395989975,0.6516290726817042,-0.09172932330827077
mi,108,version_29,2,stratified,50,44,92,92,0.7003968253968254,0.6982456140350878,0.6872180451127821,-0.01102756892230572
mi,108,version_29,2,stratified,50,45,92,92,0.7197420634920635,0.6726817042606517,0.7308270676691729,0.05814536340852128
mi,108,version_29,2,stratified,50,46,92,92,0.6641865079365079,0.7789473684210526,0.8150375939849624,0.03609022556390984
mi,108,version_29,2,stratified,100,42,67,67,0.6463414634146342,0.7476547842401501,0.7720450281425891,0.024390243902439046
mi,108,version_29,2,stratified,100,43,67,67,0.7307692307692307,0.7636022514071295,0.6866791744840526,-0.07692307692307687
mi,108,version_29,2,stratified,100,44,67,67,0.6979362101313321,0.6866791744840526,0.6988742964352721,0.012195121951219523
mi,108,version_29,2,stratified,100,45,67,67,0.7401500938086304,0.6772983114446529,0.75328330206379,0.0759849906191371
mi,108,version_29,2,stratified,100,46,67,67,0.7664165103189494,0.7514071294559099,0.7457786116322702,-0.0056285178236397115
mi,108,version_29,2,stratified,200,42,17,17,0.6714285714285715,0.7727272727272727,0.7121212121212122,-0.06060606060606055
mi,108,version_29,2,stratified,200,43,17,17,0.7142857142857143,0.6818181818181818,0.7424242424242424,0.06060606060606066
mi,108,version_29,2,stratified,200,44,17,17,0.9142857142857143,0.5151515151515151,0.5303030303030303,0.015151515151515138
mi,108,version_29,2,stratified,200,45,17,17,0.6666666666666666,0.7285714285714285,0.7999999999999999,0.0714285714285714
mi,108,version_29,2,stratified,200,46,17,17,0.8939393939393939,0.7571428571428571,0.7999999999999999,0.042857142857142816
mi,108,version_29,4,stratified,10,42,112,112,0.6380182002022244,0.7340748230535895,0.6808223795079205,-0.05325244354566905
mi,108,version_29,4,stratified,10,43,112,112,0.6353218739467476,0.7691270643747894,0.7074486012807549,-0.061678463094034464
mi,108,version_29,4,stratified,10,44,112,112,0.6653185035389282,0.7202561509942703,0.6450960566228514,-0.0751600943714189
mi,108,version_29,4,stratified,10,45,112,112,0.6858779912369397,0.7010448264239973,0.6697000337040783,-0.03134479271991908
mi,108,version_29,4,stratified,10,46,112,112,0.6639703404111896,0.7569935962251432,0.38018200202224467,-0.3768115942028985
mi,108,version_29,4,stratified,50,42,92,92,0.6800595238095238,0.7027568922305764,0.6781954887218045,-0.024561403508771895
mi,108,version_29,4,stratified,50,43,92,92,0.75,0.6611528822055138,0.5373433583959899,-0.12380952380952392
mi,108,version_29,4,stratified,50,44,92,92,0.7420634920634921,0.6671679197994987,0.5849624060150376,-0.08220551378446117
mi,108,version_29,4,stratified,50,45,92,92,0.6904761904761905,0.6756892230576441,0.699749373433584,0.024060150375939893
mi,108,version_29,4,stratified,50,46,92,92,0.6860119047619048,0.7568922305764411,0.7844611528822055,0.027568922305764465
mi,108,version_29,4,stratified,100,42,67,67,0.7091932457786116,0.7045028142589118,0.6679174484052532,-0.03658536585365857
mi,108,version_29,4,stratified,100,43,67,67,0.6960600375234522,0.7298311444652908,0.7664165103189493,0.03658536585365846
mi,108,version_29,4,stratified,100,44,67,67,0.7157598499061913,0.6979362101313321,0.6125703564727956,-0.08536585365853655
mi,108,version_29,4,stratified,100,45,67,67,0.6838649155722326,0.6932457786116323,0.7373358348968105,0.04409005628517826
mi,108,version_29,4,stratified,100,46,67,67,0.7570356472795496,0.7176360225140713,0.7392120075046904,0.02157598499061908
