paradigm,subject,fold,permute_k,split,calib_size,seed,n_half_a,n_half_b,baseline_a,baseline_b,adapted_b,delta_b
als,1,version_33,0,stratified,96,42,2052,2052,0.6048861188057864,0.6396669060565645,0.596230464074416,-0.043436441982148466
als,1,version_33,0,stratified,96,43,2052,2052,0.6383058034950924,0.6119694948873158,0.5236807906706337,-0.08828870421668211
als,1,version_33,0,stratified,96,44,2052,2052,0.6346995656783283,0.6104921172326527,0.5887110563934203,-0.02178106083923248
als,1,version_33,0,stratified,96,45,2052,2052,0.639082110734927,0.6102048493553571,0.5645720050613865,-0.04563284429397063
als,1,version_33,0,stratified,96,46,2052,2052,0.6227608494921514,0.622100817345508,0.6106374610991416,-0.011463356246366407
als,1,version_33,0,stratified,240,42,1980,1980,0.6129182736455463,0.6308172635445363,0.608198347107438,-0.022618916437098235
als,1,version_33,0,stratified,240,43,1980,1980,0.6220073461891643,0.6229421487603306,0.6112231404958678,-0.011719008264462816
als,1,version_33,0,stratified,240,44,1980,1980,0.6220550964187328,0.6176675849403122,0.5776969696969697,-0.039970615243342444
als,1,version_33,0,stratified,240,45,1980,1980,0.6000550964187328,0.647505968778696,0.6497079889807162,0.002202020202020205
als,1,version_33,0,stratified,240,46,1980,1980,0.6211230486685032,0.6202020202020201,0.6159283746556474,-0.004273645546372662
als,1,version_33,0,stratified,480,42,1860,1860,0.6201727367325702,0.6210385015608741,0.6135879292403746,-0.0074505723204995045
als,1,version_33,0,stratified,480,43,1860,1860,0.6145619146722164,0.6285078043704474,0.6047159209157127,-0.023791883454734708
als,1,version_33,0,stratified,480,44,1860,1860,0.6249157127991675,0.6150655567117586,0.6155296566077003,0.0004640998959417608
als,1,version_33,0,stratified,480,45,1860,1860,0.6280353798126951,0.6165411030176899,0.6273059313215401,0.010764828303850171
als,1,version_33,0,stratified,480,46,1860,1860,0.6292944849115505,0.6118980228928199,0.6099979188345473,-0.001900104058272567
als,1,version_34,0,stratified,24,42,2088,2088,0.5484467895362664,0.5614496630994847,0.5530139384330823,-0.008435724666402411
als,1,version_34,0,stratified,24,43,2088,2088,0.5591854934601664,0.5555927137006209,0.4615404941207557,-0.0940522195798652
als,1,version_34,0,stratified,24,44,2088,2088,0.5711570220636808,0.5385635486854274,0.5367039899590436,-0.0018595587263838809
als,1,version_34,0,stratified,24,45,2088,2088,0.5565943321442727,0.5592812789007796,0.4409235037653587,-0.1183577751354209
als,1,version_34,0,stratified,24,46,2088,2088,0.5924841458581054,0.5232147575637469,0.4847436913727045,-0.0384710661910424
als,1,version_34,0,stratified,48,42,2076,2076,0.5599209796518427,0.5496416519095192,0.532703230979986,-0.016938420929533238
als,1,version_34,0,stratified,48,43,2076,2076,0.5461859734705469,0.5697843228975241,0.48017808814193597,-0.08960623475558815
